transaction_id,customer_id,product_id,quantity,transaction_date,store_id
8576,4942,6,2,2023-11-02 02:37:00,51
8577,1797,9,1,2023-01-16 22:17:00,83
8578,4275,1,1,2023-05-02 13:24:00,23
8579,1605,1,2,2023-07-19 15:05:00,25
8580,1903,5,1,2023-04-04 21:17:00,97
8581,4000,6,1,2023-07-30 22:06:00,46
8582,4589,8,1,2023-02-03 02:12:00,44
8583,3505,3,2,2023-02-14 06:26:00,66
8584,2620,6,1,2023-05-19 11:49:00,67
8585,2350,3,1,2023-10-17 10:42:00,28
8586,4365,8,1,2023-12-27 11:12:00,99
8587,4720,4,2,2023-02-24 14:28:00,78
8588,2673,2,1,2023-05-01 12:38:00,24
8589,819,9,2,2023-11-15 18:08:00,56
8590,2678,10,3,2023-10-07 17:30:00,50
8591,548,8,1,2023-10-12 04:03:00,3
8592,4433,6,2,2023-10-19 21:20:00,23
8593,359,3,1,2023-07-17 16:42:00,34
8594,3362,2,1,2023-05-31 16:16:00,9
8595,1925,4,1,2023-05-15 00:47:00,82
8596,4912,4,1,2023-01-03 14:55:00,59
8597,4456,1,3,2023-04-27 12:15:00,66
8598,4443,9,3,2023-06-08 14:27:00,22
8599,4648,10,3,2023-01-07 10:51:00,35
8600,2702,8,4,2023-11-28 15:24:00,31
8601,1931,7,1,2023-07-08 11:27:00,90
8602,422,6,1,2023-08-09 22:28:00,78
8603,336,3,1,2023-06-10 10:39:00,48
8604,1527,4,2,2023-08-04 19:19:00,53
8605,57,2,1,2023-07-15 12:38:00,92
8606,3951,7,3,2023-03-28 17:28:00,75
8607,3148,2,2,2023-05-05 14:20:00,32
8608,3538,10,2,2023-06-13 01:27:00,85
8609,722,1,1,2023-02-03 05:08:00,87
8610,4078,6,1,2023-06-23 11:08:00,88
8611,386,4,1,2023-08-01 12:19:00,12
8612,2818,8,4,2023-01-29 11:09:00,62
8613,2888,1,1,2023-04-18 20:55:00,3
8614,2720,9,2,2023-07-22 06:08:00,6
8615,260,6,4,2023-04-07 19:50:00,12
8616,4489,2,1,2023-07-16 22:11:00,53
8617,600,8,1,2023-02-07 12:22:00,20
8618,3256,5,1,2023-07-01 07:43:00,6
8619,1040,5,1,2023-06-02 21:32:00,84
8620,4049,5,3,2023-03-26 14:28:00,14
8621,756,7,1,2023-01-02 00:27:00,56
8622,3578,7,1,2023-09-11 00:20:00,41
8623,3158,10,1,2023-09-26 18:40:00,49
8624,2759,7,1,2023-08-25 08:07:00,65
8625,477,10,1,2023-03-02 14:49:00,84
8626,1600,2,2,2023-07-12 06:24:00,86
8627,2360,8,1,2023-04-08 07:01:00,95
8628,1262,1,2,2023-10-25 08:18:00,31
8629,1583,2,1,2023-08-03 17:40:00,28
8630,2839,7,1,2023-08-25 09:24:00,12
8631,4826,4,3,2023-02-11 16:45:00,16
8632,3571,10,1,2023-01-08 13:53:00,97
8633,1499,10,1,2023-09-16 20:31:00,35
8634,749,9,1,2023-06-09 16:11:00,44
8635,4812,9,2,2023-07-23 15:56:00,68
8636,2387,3,1,2023-05-09 16:40:00,10
8637,531,3,1,2023-07-06 09:42:00,98
8638,4788,9,1,2023-01-12 09:18:00,3
8639,2210,10,1,2023-03-19 12:13:00,31
8640,4064,8,1,2023-10-06 03:36:00,52
8641,3869,1,3,2023-07-07 09:25:00,95
8642,1109,6,2,2023-05-31 02:53:00,65
8643,490,7,1,2023-11-18 23:44:00,5
8644,5,8,1,2023-06-10 15:56:00,5
8645,76,2,1,2023-08-25 02:54:00,66
8646,2729,1,1,2023-07-15 17:30:00,15
8647,473,4,2,2023-05-29 11:44:00,65
8648,3210,1,1,2023-10-15 23:13:00,21
8649,1382,2,1,2023-04-24 08:01:00,71
8650,838,3,1,2023-11-21 19:23:00,11
8651,603,4,1,2023-06-18 17:39:00,90
8652,1187,6,1,2023-11-12 23:00:00,42
8653,1482,8,2,2023-09-26 10:27:00,66
8654,3273,9,1,2023-04-19 00:19:00,94
8655,232,4,1,2023-12-15 19:15:00,61
8656,328,1,1,2023-03-10 05:22:00,60
8657,950,5,2,2023-12-28 03:32:00,14
8658,1887,5,1,2023-05-13 04:10:00,5
8659,4096,9,1,2023-12-01 12:25:00,31
8660,2298,6,1,2023-05-15 17:35:00,48
8661,1308,5,1,2023-05-09 05:45:00,32
8662,198,10,1,2023-05-18 12:33:00,57
8663,4512,10,1,2023-12-24 04:25:00,34
8664,2780,5,1,2023-05-12 08:50:00,74
8665,3337,8,1,2023-07-25 09:04:00,95
8666,1339,1,1,2023-01-16 07:49:00,27
8667,1692,5,2,2023-08-14 20:26:00,82
8668,216,1,1,2023-04-29 15:12:00,5
8669,1650,7,1,2023-05-10 10:07:00,17
8670,2863,7,1,2023-10-15 01:05:00,75
8671,610,10,2,2023-05-17 18:52:00,69
8672,2559,8,4,2023-02-20 13:47:00,56
8673,918,7,2,2023-04-15 12:14:00,38
8674,4253,9,1,2023-02-22 11:08:00,54
8675,162,8,2,2023-11-07 11:47:00,48
8676,4138,8,1,2023-06-28 14:07:00,85
8677,2812,3,1,2023-11-28 08:07:00,88
8678,3422,10,1,2023-10-21 02:16:00,94
8679,4216,4,1,2023-03-14 23:42:00,80
8680,1099,4,1,2023-04-10 23:20:00,49
8681,2722,1,1,2023-01-09 14:01:00,41
8682,2709,6,1,2023-03-14 14:54:00,22
8683,123,2,4,2023-10-03 03:50:00,57
8684,2701,9,1,2023-10-07 14:43:00,66
8685,3254,1,1,2023-01-16 02:02:00,19
8686,3062,1,3,2023-03-22 03:00:00,2
8687,3962,10,2,2023-01-10 20:50:00,75
8688,789,6,1,2023-02-01 20:24:00,33
8689,257,1,2,2023-04-07 05:59:00,73
8690,4026,3,1,2023-06-30 20:06:00,59
8691,3655,10,1,2023-03-02 20:56:00,89
8692,3252,2,2,2023-07-14 21:38:00,6
8693,3590,9,1,2023-04-14 20:44:00,11
8694,4776,5,2,2023-01-10 19:52:00,27
8695,608,6,1,2023-01-07 20:12:00,72
8696,4427,2,2,2023-03-19 10:24:00,45
8697,3928,8,1,2023-09-04 09:47:00,31
8698,2153,6,4,2023-03-03 20:52:00,91
8699,547,8,1,2023-05-28 07:49:00,63
8700,4889,8,4,2023-04-12 09:13:00,44
8701,1905,1,1,2023-12-16 20:02:00,41
8702,1683,7,2,2023-11-20 13:09:00,47
8703,489,2,2,2023-04-29 19:09:00,69
8704,1823,8,1,2023-08-12 19:56:00,79
8705,3122,2,2,2023-08-30 13:51:00,2
8706,3775,4,1,2023-12-15 17:31:00,15
8707,3073,2,1,2023-04-23 12:18:00,95
8708,3453,7,2,2023-06-27 12:52:00,20
8709,650,5,3,2023-02-10 16:29:00,3
8710,648,9,1,2023-07-14 18:08:00,39
8711,381,5,1,2023-03-31 14:54:00,74
8712,2067,8,1,2023-01-16 10:38:00,90
8713,1864,2,2,2023-02-02 10:08:00,10
8714,2291,3,4,2023-03-16 20:49:00,40
8715,4225,6,2,2023-08-05 01:52:00,13
8716,1200,7,1,2023-03-16 16:28:00,85
8717,4505,10,1,2023-10-30 09:37:00,98
8718,4888,8,1,2023-04-14 06:44:00,44
8719,2991,3,3,2023-01-01 21:09:00,32
8720,1108,7,4,2023-06-13 08:08:00,73
8721,3448,8,2,2023-01-18 11:26:00,30
8722,222,10,4,2023-06-15 01:26:00,1
8723,1440,6,1,2023-11-08 00:43:00,53
8724,618,4,2,2023-10-08 15:03:00,76
8725,2571,6,1,2023-04-18 07:35:00,44
8726,2756,9,1,2023-09-15 06:32:00,35
8727,2791,3,2,2023-07-28 21:00:00,88
8728,3943,2,1,2023-06-14 11:36:00,40
8729,3310,5,2,2023-10-08 03:53:00,45
8730,4055,7,2,2023-03-23 20:29:00,60
8731,225,3,2,2023-12-25 03:11:00,63
8732,2242,5,2,2023-05-04 11:15:00,10
8733,4153,4,1,2023-03-22 04:45:00,47
8734,3697,7,1,2023-06-13 11:48:00,24
8735,3351,2,1,2023-03-16 01:58:00,57
8736,3828,7,1,2023-07-25 05:03:00,18
8737,1404,2,1,2023-09-18 04:24:00,57
8738,4213,3,1,2023-02-25 13:15:00,72
8739,410,5,1,2023-09-01 00:15:00,46
8740,1917,7,1,2023-03-28 04:19:00,43
8741,3439,6,1,2023-09-20 12:04:00,77
8742,4068,7,1,2023-03-03 18:03:00,16
8743,2860,6,1,2023-02-01 13:32:00,14
8744,1984,1,1,2023-04-21 00:42:00,9
8745,2052,5,1,2023-05-10 15:57:00,73
8746,3702,1,1,2023-11-09 02:49:00,69
8747,23,7,1,2023-09-01 19:49:00,61
8748,2969,4,1,2023-05-13 01:35:00,11
8749,745,5,1,2023-11-06 15:41:00,19
8750,602,1,1,2023-04-20 09:17:00,64
8751,3036,8,1,2023-08-08 14:12:00,38
8752,1843,4,2,2023-07-28 23:47:00,10
8753,2675,3,1,2023-09-11 16:28:00,16
8754,4177,1,2,2023-03-17 16:10:00,93
8755,2663,4,1,2023-07-17 09:41:00,69
8756,483,3,4,2023-12-30 13:02:00,82
8757,4037,8,1,2023-09-26 18:42:00,42
8758,2640,9,2,2023-07-13 06:13:00,44
8759,3312,5,1,2023-02-25 14:39:00,53
8760,4129,9,1,2023-01-02 14:04:00,35
8761,4376,1,1,2023-04-19 05:43:00,36
8762,3826,7,1,2023-04-17 17:49:00,22
8763,2200,7,1,2023-08-22 04:52:00,24
8764,1683,6,4,2023-04-18 14:38:00,76
8765,4797,4,3,2023-10-12 10:13:00,12
8766,3609,9,2,2023-11-22 06:34:00,35
8767,1019,3,3,2023-12-15 09:12:00,50
8768,4761,1,1,2023-02-19 00:23:00,83
8769,2971,2,2,2023-03-24 09:41:00,78
8770,1312,3,1,2023-11-08 06:17:00,87
8771,1419,2,1,2023-07-22 18:43:00,40
8772,2501,6,2,2023-04-16 08:15:00,22
8773,2668,7,1,2023-03-07 20:40:00,47
8774,1387,5,2,2023-08-24 05:46:00,75
8775,1145,5,1,2023-04-03 20:50:00,66
8776,2064,7,1,2023-05-13 10:26:00,10
8777,4835,6,3,2023-10-08 08:40:00,43
8778,1547,8,3,2023-09-14 18:17:00,69
8779,2146,9,1,2023-08-21 12:26:00,94
8780,2164,2,2,2023-12-26 20:53:00,85
8781,3013,2,1,2023-11-05 15:00:00,97
8782,4445,1,1,2023-12-17 11:07:00,25
8783,4328,7,3,2023-10-29 10:12:00,47
8784,3183,4,1,2023-08-31 19:43:00,7
8785,3424,9,1,2023-04-11 15:35:00,28
8786,4002,6,1,2023-06-29 01:33:00,80
8787,3560,7,1,2023-10-07 00:38:00,45
8788,1557,7,1,2023-11-01 20:36:00,67
8789,2687,8,2,2023-12-28 23:29:00,83
8790,2333,4,1,2023-12-25 16:50:00,12
8791,1657,3,1,2023-06-17 13:32:00,83
8792,545,3,1,2023-10-08 01:50:00,11
8793,392,10,1,2023-03-02 21:19:00,3
8794,1989,8,1,2023-11-04 04:12:00,61
8795,4086,3,1,2023-06-09 17:08:00,66
8796,297,8,1,2023-03-05 12:48:00,56
8797,1087,2,1,2023-06-21 06:17:00,26
8798,4366,5,1,2023-09-21 09:19:00,86
8799,3262,5,2,2023-01-03 02:05:00,81
8800,4606,7,1,2023-05-29 00:34:00,34
8801,1117,5,1,2023-01-13 11:47:00,55
8802,1077,9,1,2023-09-21 21:22:00,79
8803,496,3,4,2023-12-12 02:27:00,76
8804,2996,9,2,2023-04-08 06:42:00,16
8805,94,1,3,2023-03-22 05:07:00,80
8806,4721,3,2,2023-02-13 09:11:00,39
8807,4325,4,1,2023-09-12 09:17:00,6
8808,721,6,3,2023-09-20 18:27:00,72
8809,4363,10,1,2023-04-12 11:18:00,52
8810,4377,8,1,2023-08-03 14:12:00,25
8811,4027,7,1,2023-12-02 05:52:00,56
8812,4056,8,1,2023-04-15 23:01:00,83
8813,1107,6,2,2023-11-03 14:51:00,19
8814,3933,6,1,2023-06-26 13:56:00,76
8815,3723,6,1,2023-06-03 10:54:00,73
8816,1372,3,2,2023-06-13 12:56:00,93
8817,423,10,2,2023-02-10 16:19:00,27
8818,2006,4,2,2023-04-11 08:15:00,5
8819,4550,6,4,2023-03-27 08:50:00,26
8820,4603,7,1,2023-04-15 04:26:00,30
8821,4412,3,1,2023-10-02 20:36:00,78
8822,764,4,1,2023-01-20 04:26:00,97
8823,3369,6,3,2023-11-06 06:19:00,35
8824,898,1,1,2023-09-28 15:39:00,75
8825,953,7,1,2023-02-09 09:10:00,53
8826,2923,1,1,2023-03-19 04:39:00,68
8827,4480,10,1,2023-02-23 17:13:00,33
8828,3198,9,1,2023-12-14 05:08:00,70
8829,4199,10,2,2023-04-26 04:16:00,28
8830,900,9,2,2023-01-22 23:32:00,74
8831,4024,9,2,2023-04-17 23:01:00,36
8832,4206,4,1,2023-09-23 23:06:00,49
8833,3642,2,1,2023-04-13 21:00:00,90
8834,3544,7,1,2023-02-27 12:30:00,94
8835,3642,4,1,2023-06-28 10:29:00,86
8836,4766,5,1,2023-02-26 02:48:00,53
8837,3091,1,2,2023-01-10 02:03:00,69
8838,4480,10,1,2023-10-31 06:46:00,2
8839,762,6,1,2023-04-20 00:29:00,97
8840,2408,7,1,2023-05-13 20:05:00,80
8841,886,3,1,2023-12-09 01:44:00,71
8842,2644,10,1,2023-04-13 00:38:00,64
8843,3244,2,1,2023-08-07 02:16:00,21
8844,1236,10,1,2023-12-09 09:04:00,35
8845,2934,7,1,2023-10-27 15:52:00,46
8846,1469,1,1,2023-09-03 15:23:00,86
8847,10,2,4,2023-11-20 07:00:00,48
8848,792,3,1,2023-01-10 14:51:00,22
8849,1663,4,1,2023-07-28 19:39:00,6
8850,744,5,1,2023-03-23 00:31:00,33
8851,2429,4,2,2023-04-24 12:19:00,39
8852,3494,10,2,2023-02-13 16:35:00,43
8853,4547,3,1,2023-01-24 09:19:00,25
8854,1117,1,2,2023-05-07 09:32:00,18
8855,2442,7,2,2023-04-27 18:17:00,41
8856,1355,10,4,2023-01-08 21:55:00,35
8857,2481,6,1,2023-10-16 15:25:00,24
8858,3002,2,4,2023-11-05 11:18:00,55
8859,1187,2,2,2023-11-27 19:24:00,40
8860,4088,3,2,2023-07-07 21:49:00,87
8861,2832,8,2,2023-08-11 20:19:00,97
8862,3662,8,3,2023-06-15 12:36:00,29
8863,1749,10,3,2023-11-05 12:10:00,10
8864,2864,10,1,2023-04-25 04:17:00,79
8865,1115,10,1,2023-07-17 22:31:00,10
8866,3265,10,3,2023-03-08 22:42:00,90
8867,3091,8,1,2023-10-02 22:20:00,64
8868,1064,7,1,2023-04-02 02:51:00,29
8869,3749,2,1,2023-06-04 06:35:00,98
8870,4546,1,1,2023-10-19 13:32:00,18
8871,2733,6,2,2023-02-10 18:36:00,2
8872,1873,8,1,2023-06-09 09:40:00,25
8873,4721,1,2,2023-10-13 15:46:00,85
8874,1970,3,3,2023-05-14 18:16:00,51
8875,885,1,1,2023-02-26 05:19:00,95
8876,3964,10,1,2023-12-08 02:30:00,22
8877,3679,9,2,2023-12-14 15:27:00,9
8878,319,7,3,2023-08-17 01:23:00,91
8879,3817,8,1,2023-10-22 23:38:00,89
8880,3718,9,2,2023-10-05 01:11:00,89
8881,3196,3,1,2023-05-01 00:30:00,91
8882,1375,10,1,2023-02-09 19:27:00,74
8883,488,2,2,2023-09-28 12:03:00,94
8884,451,6,1,2023-11-05 21:48:00,4
8885,353,5,2,2023-05-22 19:09:00,21
8886,1941,4,1,2023-07-16 13:11:00,30
8887,2368,6,2,2023-03-20 22:26:00,33
8888,3237,6,1,2023-03-18 00:31:00,43
8889,248,3,1,2023-02-26 15:48:00,90
8890,3504,2,1,2023-09-22 02:40:00,2
8891,568,9,1,2023-09-02 06:47:00,87
8892,684,8,3,2023-01-21 10:11:00,31
8893,644,4,1,2023-06-24 10:05:00,4
8894,479,6,1,2023-07-25 11:55:00,47
8895,2761,3,2,2023-04-29 12:26:00,84
8896,4464,8,1,2023-03-19 12:36:00,89
8897,4453,3,1,2023-02-17 13:32:00,45
8898,1369,2,2,2023-06-04 07:23:00,65
8899,2227,7,1,2023-01-08 23:50:00,66
8900,3497,3,1,2023-08-14 02:15:00,6
8901,3613,9,1,2023-05-17 17:03:00,7
8902,4008,3,1,2023-05-27 21:24:00,51
8903,1843,8,2,2023-01-24 13:39:00,68
8904,3378,2,1,2023-06-25 00:09:00,18
8905,2415,9,1,2023-07-16 00:03:00,41
8906,1060,1,1,2023-03-03 22:10:00,69
8907,1645,3,1,2023-02-02 16:14:00,25
8908,4924,2,1,2023-12-19 07:08:00,56
8909,1812,7,3,2023-02-03 06:19:00,1
8910,2194,5,1,2023-02-04 23:42:00,98
8911,2428,8,1,2023-08-18 01:41:00,55
8912,168,2,3,2023-03-09 20:58:00,3
8913,4183,8,1,2023-08-13 17:15:00,54
8914,154,7,1,2023-01-07 04:10:00,81
8915,2545,5,2,2023-09-17 16:53:00,32
8916,3869,2,1,2023-07-25 15:20:00,88
8917,315,10,2,2023-10-17 21:56:00,2
8918,723,7,2,2023-12-31 05:54:00,65
8919,3632,10,1,2023-05-22 21:50:00,98
8920,3346,4,1,2023-08-17 23:48:00,8
8921,2812,4,4,2023-10-12 10:57:00,58
8922,2310,8,2,2023-09-17 02:42:00,53
8923,2502,6,1,2023-04-05 07:28:00,44
8924,3334,9,3,2023-03-12 21:50:00,73
8925,2024,2,1,2023-08-30 06:12:00,28
8926,350,5,1,2023-10-24 13:50:00,19
8927,824,6,3,2023-03-15 13:09:00,56
8928,438,8,1,2023-04-20 08:42:00,20
8929,169,4,2,2023-01-18 05:55:00,71
8930,3820,7,1,2023-10-06 05:53:00,56
8931,3415,7,2,2023-12-14 07:21:00,35
8932,3302,4,1,2023-01-28 05:45:00,19
8933,4119,1,1,2023-07-31 06:12:00,81
8934,3036,3,1,2023-04-28 09:34:00,63
8935,4377,2,1,2023-04-21 08:18:00,82
8936,3591,3,2,2023-12-04 05:22:00,7
8937,2770,5,2,2023-02-27 08:18:00,27
8938,2301,1,3,2023-03-09 22:22:00,39
8939,4500,5,1,2023-06-18 14:58:00,30
8940,2181,2,2,2023-06-07 00:42:00,23
8941,3346,4,1,2023-04-13 13:45:00,84
8942,2666,6,1,2023-04-28 06:30:00,23
8943,232,9,1,2023-09-06 14:39:00,90
8944,2593,10,3,2023-11-22 20:17:00,47
8945,4175,6,1,2023-04-06 12:50:00,78
8946,1059,10,1,2023-09-04 20:48:00,48
8947,2543,2,1,2023-07-31 18:49:00,95
8948,1134,8,1,2023-09-20 08:59:00,91
8949,3647,5,2,2023-11-10 18:32:00,63
8950,2376,9,1,2023-01-30 03:16:00,9
8951,3881,10,1,2023-10-10 06:23:00,23
8952,2738,9,4,2023-06-24 02:45:00,63
8953,2432,4,4,2023-06-02 01:24:00,74
8954,1388,1,1,2023-02-24 14:41:00,47
8955,3304,9,2,2023-04-21 23:24:00,87
8956,1438,9,1,2023-12-29 06:50:00,74
8957,3366,8,2,2023-03-12 22:17:00,66
8958,4643,5,2,2023-01-11 21:07:00,37
8959,1730,5,1,2023-04-14 20:30:00,38
8960,2440,10,4,2023-08-14 09:38:00,1
8961,3174,6,1,2023-03-05 11:21:00,48
8962,3908,1,2,2023-12-30 07:07:00,82
8963,1317,9,2,2023-03-10 12:45:00,35
8964,685,5,1,2023-11-28 04:20:00,71
8965,2589,7,1,2023-08-17 10:37:00,86
8966,3544,8,1,2023-05-04 14:01:00,53
8967,3088,5,2,2023-08-04 06:07:00,25
8968,1676,3,2,2023-04-28 13:56:00,42
8969,2114,6,1,2023-02-19 15:12:00,23
8970,958,7,1,2023-07-23 23:24:00,9
8971,3544,4,1,2023-09-22 13:37:00,27
8972,3095,9,2,2023-09-15 07:33:00,75
8973,4798,4,2,2023-03-06 23:23:00,51
8974,2808,10,1,2023-02-21 19:09:00,91
8975,821,2,1,2023-05-11 11:30:00,92
8976,888,9,1,2023-12-02 12:02:00,57
8977,3729,4,1,2023-07-07 19:53:00,82
8978,3994,4,1,2023-12-11 14:50:00,36
8979,3085,10,1,2023-07-06 10:23:00,34
8980,876,1,2,2023-11-18 21:18:00,13
8981,4262,2,1,2023-04-13 06:29:00,55
8982,3997,3,1,2023-04-01 06:28:00,46
8983,557,7,2,2023-12-22 12:56:00,52
8984,2215,9,2,2023-01-29 19:55:00,94
8985,709,5,1,2023-09-22 16:08:00,28
8986,718,4,1,2023-07-28 17:08:00,86
8987,3666,2,4,2023-10-19 22:55:00,88
8988,2145,7,1,2023-10-25 20:22:00,30
8989,2020,6,1,2023-04-04 22:09:00,45
8990,3780,7,3,2023-11-18 00:01:00,38
8991,291,8,2,2023-09-25 01:06:00,20
8992,2184,9,2,2023-08-17 09:21:00,70
8993,3880,10,1,2023-09-30 02:35:00,97
8994,2937,5,1,2023-03-02 19:06:00,47
8995,2415,5,1,2023-10-28 21:05:00,59
8996,2296,4,1,2023-11-24 17:55:00,79
8997,2814,3,1,2023-07-11 09:14:00,79
8998,1238,7,1,2023-02-01 01:48:00,96
8999,2118,5,1,2023-02-11 13:10:00,14
9000,4842,7,2,2023-06-28 06:29:00,42
9001,3044,2,3,2023-01-06 18:48:00,61
9002,3088,9,2,2023-04-23 13:10:00,59
9003,3559,9,2,2023-03-18 16:12:00,8
9004,699,9,1,2023-07-31 15:39:00,100
9005,2854,5,1,2023-10-01 15:57:00,57
9006,3809,10,1,2023-04-26 04:50:00,22
9007,4620,9,1,2023-10-18 17:55:00,84
9008,1846,1,2,2023-02-23 03:23:00,88
9009,4015,2,3,2023-06-12 10:06:00,21
9010,3183,10,2,2023-10-10 16:41:00,28
9011,464,5,1,2023-12-03 14:54:00,49
9012,3861,5,2,2023-03-10 02:05:00,23
9013,451,6,1,2023-09-12 02:07:00,88
9014,1916,8,1,2023-12-06 05:48:00,54
9015,924,1,1,2023-12-08 03:26:00,23
9016,3623,10,1,2023-12-05 11:53:00,68
9017,316,9,2,2023-03-21 10:59:00,46
9018,4767,4,1,2023-03-04 11:51:00,68
9019,4794,8,1,2023-05-12 06:30:00,94
9020,1377,5,1,2023-03-20 21:31:00,28
9021,2816,1,1,2023-10-17 01:06:00,95
9022,1263,9,4,2023-11-12 09:13:00,97
9023,1128,8,4,2023-05-26 06:00:00,50
9024,2926,5,4,2023-10-20 09:04:00,83
9025,1053,4,1,2023-08-28 08:48:00,63
9026,4185,8,1,2023-02-16 22:43:00,10
9027,2423,9,4,2023-08-20 00:57:00,89
9028,3469,7,4,2023-09-07 08:17:00,37
9029,4460,4,1,2023-12-21 02:37:00,13
9030,4022,7,2,2023-06-04 20:04:00,70
9031,4410,6,1,2023-12-13 18:32:00,30
9032,548,3,3,2023-03-25 05:59:00,87
9033,4892,10,1,2023-07-22 16:57:00,100
9034,3524,3,3,2023-11-28 00:20:00,80
9035,1530,1,1,2023-01-28 21:01:00,72
9036,107,5,1,2023-04-24 09:46:00,80
9037,857,8,1,2023-12-09 05:16:00,11
9038,2985,6,1,2023-04-16 23:02:00,1
9039,4387,8,1,2023-06-05 10:39:00,86
9040,4713,7,2,2023-08-22 03:40:00,18
9041,1251,2,1,2023-01-23 19:24:00,100
9042,1612,8,2,2023-10-04 21:57:00,11
9043,1791,4,1,2023-02-15 10:31:00,84
9044,868,5,1,2023-09-21 05:32:00,10
9045,2770,8,2,2023-11-10 04:42:00,48
9046,4254,5,1,2023-12-11 17:25:00,61
9047,328,5,4,2023-06-05 09:47:00,10
9048,3817,6,2,2023-02-09 09:04:00,60
9049,3149,7,2,2023-06-04 00:06:00,22
9050,3382,9,1,2023-01-17 16:57:00,75
9051,2375,7,1,2023-11-04 23:04:00,99
9052,2556,6,4,2023-07-16 11:56:00,9
9053,4966,10,1,2023-07-03 13:15:00,15
9054,1131,4,2,2023-05-09 05:40:00,83
9055,4337,10,1,2023-03-02 20:51:00,37
9056,2483,2,1,2023-04-14 05:02:00,70
9057,3100,9,2,2023-02-20 10:23:00,100
9058,2752,10,3,2023-07-19 10:50:00,44
9059,3321,5,1,2023-10-22 23:05:00,69
9060,1557,5,1,2023-03-01 11:58:00,3
9061,3544,3,2,2023-08-06 05:48:00,10
9062,4509,3,1,2023-11-25 17:09:00,77
9063,569,1,1,2023-11-02 15:10:00,4
9064,1655,5,1,2023-06-05 21:45:00,56
9065,3237,3,1,2023-07-08 22:10:00,40
9066,3120,2,2,2023-05-15 01:00:00,33
9067,3734,9,4,2023-02-09 03:12:00,98
9068,3230,10,1,2023-03-09 07:31:00,100
9069,151,6,1,2023-11-09 01:10:00,33
9070,2273,3,1,2023-09-07 01:13:00,60
9071,4352,7,1,2023-08-05 04:47:00,21
9072,2109,9,1,2023-04-30 19:25:00,69
9073,1796,9,2,2023-05-25 14:52:00,45
9074,2428,1,1,2023-09-12 08:02:00,57
9075,3515,2,2,2023-11-02 04:19:00,77
9076,349,8,4,2023-12-17 17:00:00,40
9077,2079,1,3,2023-12-13 05:57:00,81
9078,397,3,1,2023-04-28 00:14:00,64
9079,2977,7,1,2023-11-15 01:21:00,10
9080,2610,8,1,2023-09-16 06:41:00,74
9081,1159,5,3,2023-10-11 08:40:00,66
9082,146,2,4,2023-01-08 05:33:00,85
9083,2227,3,2,2023-05-25 14:05:00,65
9084,264,9,1,2023-02-26 15:48:00,30
9085,4300,10,1,2023-04-16 07:22:00,82
9086,3102,7,4,2023-08-24 17:38:00,35
9087,2107,1,3,2023-08-19 11:30:00,53
9088,3081,3,2,2023-01-11 07:55:00,39
9089,988,9,1,2023-04-20 14:17:00,22
9090,1348,7,1,2023-11-30 23:38:00,67
9091,1361,2,1,2023-04-18 09:30:00,70
9092,2839,6,3,2023-12-30 16:26:00,100
9093,1727,9,3,2023-08-19 09:37:00,80
9094,2290,4,1,2023-03-24 17:25:00,67
9095,908,10,2,2023-10-23 22:07:00,100
9096,1184,2,1,2023-07-11 08:48:00,75
9097,2825,3,1,2023-01-03 16:15:00,17
9098,1259,7,1,2023-11-25 02:05:00,19
9099,199,4,1,2023-04-02 13:04:00,60
9100,1057,7,1,2023-11-24 04:35:00,72
9101,2456,5,1,2023-03-12 22:59:00,78
9102,3366,8,2,2023-01-27 13:38:00,90
9103,1261,8,1,2023-06-09 04:42:00,89
9104,3979,5,2,2023-05-17 15:32:00,51
9105,2836,7,1,2023-11-02 23:06:00,48
9106,1314,6,2,2023-05-01 22:49:00,57
9107,1903,8,3,2023-10-02 22:16:00,10
9108,3976,9,1,2023-06-07 09:16:00,32
9109,578,5,1,2023-09-11 11:14:00,79
9110,4431,7,1,2023-06-02 17:52:00,68
9111,1021,1,1,2023-05-20 04:44:00,28
9112,3654,8,1,2023-01-11 11:09:00,4
9113,3845,3,1,2023-09-27 14:41:00,61
9114,3574,1,2,2023-09-22 21:46:00,77
9115,2294,6,1,2023-01-12 18:57:00,12
9116,611,8,1,2023-08-08 20:51:00,15
9117,329,3,1,2023-08-12 12:36:00,29
9118,547,1,1,2023-04-01 20:04:00,87
9119,339,3,2,2023-12-30 10:56:00,13
9120,3182,5,1,2023-11-29 01:08:00,38
9121,3042,8,3,2023-10-29 12:06:00,58
9122,807,9,1,2023-10-26 20:01:00,35
9123,1034,9,1,2023-09-14 02:54:00,40
9124,3274,4,1,2023-09-14 11:20:00,76
9125,3988,8,1,2023-11-07 02:15:00,94
9126,3334,5,3,2023-09-02 12:59:00,5
9127,2741,3,4,2023-03-24 13:27:00,2
9128,4526,5,1,2023-05-09 00:34:00,30
9129,4902,2,2,2023-12-01 02:31:00,99
9130,1697,6,1,2023-11-08 22:32:00,10
9131,3651,1,1,2023-09-29 16:46:00,73
9132,2083,6,1,2023-05-09 19:28:00,81
9133,1999,5,4,2023-04-29 10:38:00,38
9134,4653,9,1,2023-11-14 09:29:00,59
9135,1686,7,1,2023-10-05 20:18:00,94
9136,4587,6,1,2023-07-27 13:13:00,35
9137,1604,7,3,2023-11-15 13:45:00,71
9138,4350,10,2,2023-07-26 06:07:00,12
